engine,o_lat,o_lon,d_lat,d_lon,dest_name,cat,distance_m,duration_s,static_duration_s,status_code,condition,travelAdvisory_json,localizedValues_json,fallbackInfo_json,brand,operator,opening_hours,addr_street,addr_housenumber,addr_neighbourhood,addr_city,addr_postcode,phone,website,osm_type,osm_id,duration_min,static_duration_min
google,19.287,-99.655,19.3047986,-99.6438189,G500,fuel,3210.0,588.0,588.0,0,ROUTE_EXISTS,,"{""distance"": {""text"": ""3.2 km""}, ""duration"": {""text"": ""10 mins""}, ""staticDuration"": {""text"": ""10 mins""}}",,G500,,,,,,,,,,way,342473940.0,9.8,9.8
google,19.287,-99.655,19.2570662,-99.6672231,Oxxo,fuel,4908.0,875.0,875.0,0,ROUTE_EXISTS,,"{""distance"": {""text"": ""4.9 km""}, ""duration"": {""text"": ""15 mins""}, ""staticDuration"": {""text"": ""15 mins""}}",,Oxxo,,,Calle Doctor José María Luis Mora,,,,,,,way,840340142.0,14.583333333333334,14.583333333333334
google,19.287,-99.655,19.2855219,-99.654655,parking (OSM),parking,552.0,166.0,166.0,0,ROUTE_EXISTS,,"{""distance"": {""text"": ""0.6 km""}, ""duration"": {""text"": ""3 mins""}, ""staticDuration"": {""text"": ""3 mins""}}",,,,,Calle Valentín Gómez Farías,,,Toluca de Lerdo,,,,way,315360099.0,2.7666666666666666,2.7666666666666666
google,19.287,-99.655,19.3127894,-99.6349149,fuel (OSM),fuel,6469.0,960.0,960.0,0,ROUTE_EXISTS,,"{""distance"": {""text"": ""6.5 km""}, ""duration"": {""text"": ""16 mins""}, ""staticDuration"": {""text"": ""16 mins""}}",,,,,Avenida Alfredo del Mazo,,,,,,,way,363800321.0,16.0,16.0
google,19.287,-99.655,19.2950221,-99.6271628,Pemex,fuel,4166.0,617.0,617.0,0,ROUTE_EXISTS,,"{""distance"": {""text"": ""4.2 km""}, ""duration"": {""text"": ""10 mins""}, ""staticDuration"": {""text"": ""10 mins""}}",,,,,Privada González Ortega,,,,,,,way,189479732.0,10.283333333333333,10.283333333333333
google,19.287,-99.655,19.2769995,-99.686272,fuel (OSM),fuel,7344.0,1077.0,1077.0,0,ROUTE_EXISTS,,"{""distance"": {""text"": ""7.3 km""}, ""duration"": {""text"": ""18 mins""}, ""staticDuration"": {""text"": ""18 mins""}}",,,,,,,,,,,,way,800405717.0,17.95,17.95
google,19.287,-99.655,19.2740607,-99.6290766,Oxxo Gas,fuel,4145.0,709.0,709.0,0,ROUTE_EXISTS,,"{""distance"": {""text"": ""4.1 km""}, ""duration"": {""text"": ""12 mins""}, ""staticDuration"": {""text"": ""12 mins""}}",,Oxxo,,,Boulevard Solidaridad las Torres,,,,,,,way,840686764.0,11.816666666666666,11.816666666666666
google,19.287,-99.655,19.295512,-99.6282273,fuel (OSM),fuel,3674.0,670.0,670.0,0,ROUTE_EXISTS,,"{""distance"": {""text"": ""3.7 km""}, ""duration"": {""text"": ""11 mins""}, ""staticDuration"": {""text"": ""11 mins""}}",,PEMEX,,,,,,,,,,way,189479747.0,11.166666666666666,11.166666666666666
google,19.287,-99.655,19.2584966,-99.6428077,fuel (OSM),fuel,4046.0,852.0,852.0,0,ROUTE_EXISTS,,"{""distance"": {""text"": ""4.0 km""}, ""duration"": {""text"": ""14 mins""}, ""staticDuration"": {""text"": ""14 mins""}}",,Total,,,Avenida Profesor Heriberto Enríquez,,,,,,,way,365182313.0,14.2,14.2
google,19.287,-99.655,19.27599,-99.6782999,G500,fuel,5455.0,766.0,766.0,0,ROUTE_EXISTS,,"{""distance"": {""text"": ""5.5 km""}, ""duration"": {""text"": ""13 mins""}, ""staticDuration"": {""text"": ""13 mins""}}",,G500,,,,,,,,,,way,841895214.0,12.766666666666667,12.766666666666667
google,19.287,-99.655,19.2585602,-99.6429119,Servicio Vasa Gasolineras,fuel,4042.0,851.0,851.0,0,ROUTE_EXISTS,,"{""distance"": {""text"": ""4.0 km""}, ""duration"": {""text"": ""14 mins""}, ""staticDuration"": {""text"": ""14 mins""}}",,Total,,,Avenida Profesor Heriberto Enríquez,,,,,,,way,365182318.0,14.183333333333334,14.183333333333334
google,19.287,-99.655,19.3057074,-99.6360769,Pemex,fuel,3816.0,659.0,659.0,0,ROUTE_EXISTS,,"{""distance"": {""text"": ""3.8 km""}, ""duration"": {""text"": ""11 mins""}, ""staticDuration"": {""text"": ""11 mins""}}",,,,,José Martí,,,,,,,way,311174334.0,10.983333333333333,10.983333333333333
google,19.287,-99.655,19.2751386,-99.6802746,fuel (OSM),fuel,5719.0,832.0,832.0,0,ROUTE_EXISTS,,"{""distance"": {""text"": ""5.7 km""}, ""duration"": {""text"": ""14 mins""}, ""staticDuration"": {""text"": ""14 mins""}}",,,,,,,,,,,,way,801712909.0,13.866666666666667,13.866666666666667
google,19.287,-99.655,19.3116143,-99.6706287,Pemex,fuel,5109.0,1045.0,1045.0,0,ROUTE_EXISTS,,"{""distance"": {""text"": ""5.1 km""}, ""duration"": {""text"": ""17 mins""}, ""staticDuration"": {""text"": ""17 mins""}}",,Pemex,,,Avenida Insurgentes,,,,,,,way,841431937.0,17.416666666666668,17.416666666666668
google,19.287,-99.655,19.2950115,-99.6273933,Pemex,fuel,3701.0,658.0,658.0,0,ROUTE_EXISTS,,"{""distance"": {""text"": ""3.7 km""}, ""duration"": {""text"": ""11 mins""}, ""staticDuration"": {""text"": ""11 mins""}}",,Pemex,,,Privada González Ortega,,,,,,,way,189479733.0,10.966666666666667,10.966666666666667
google,19.287,-99.655,19.2642073,-99.6453748,Mobil,fuel,3297.0,699.0,699.0,0,ROUTE_EXISTS,,"{""distance"": {""text"": ""3.3 km""}, ""duration"": {""text"": ""12 mins""}, ""staticDuration"": {""text"": ""12 mins""}}",,Mobil,,,Avenida Profesor Heriberto Enríquez,,,,,,,way,842820779.0,11.65,11.65
google,19.287,-99.655,19.3238009,-99.6564081,Pemex,fuel,6433.0,904.0,904.0,0,ROUTE_EXISTS,,"{""distance"": {""text"": ""6.4 km""}, ""duration"": {""text"": ""15 mins""}, ""staticDuration"": {""text"": ""15 mins""}}",,Pemex,,,Carretera Toluca-Ixtlahuaca de Rayon,,,,,,,way,840316880.0,15.066666666666666,15.066666666666666
google,19.287,-99.655,19.2977123,-99.6274815,Pemex,fuel,4464.0,713.0,713.0,0,ROUTE_EXISTS,,"{""distance"": {""text"": ""4.5 km""}, ""duration"": {""text"": ""12 mins""}, ""staticDuration"": {""text"": ""12 mins""}}",,Oxxo,,,Avenida Industria Automotriz,,,,,,,way,838625058.0,11.883333333333333,11.883333333333333
google,19.287,-99.655,19.2721643,-99.6310892,Oxxo Gas,fuel,3374.0,700.0,700.0,0,ROUTE_EXISTS,,"{""distance"": {""text"": ""3.4 km""}, ""duration"": {""text"": ""12 mins""}, ""staticDuration"": {""text"": ""12 mins""}}",,Oxxo,,,Boulevard Solidaridad las Torres,,,Metepec,,,,way,825096437.0,11.666666666666666,11.666666666666666
google,19.287,-99.655,19.2601963,-99.6593684,Total,fuel,4343.0,897.0,897.0,0,ROUTE_EXISTS,,"{""distance"": {""text"": ""4.3 km""}, ""duration"": {""text"": ""15 mins""}, ""staticDuration"": {""text"": ""15 mins""}}",,Total,,,Calle Jesús Carranza,,,,,,,way,841897079.0,14.95,14.95
google,19.287,-99.655,19.3125869,-99.6351564,fuel (OSM),fuel,6486.0,964.0,964.0,0,ROUTE_EXISTS,,"{""distance"": {""text"": ""6.5 km""}, ""duration"": {""text"": ""16 mins""}, ""staticDuration"": {""text"": ""16 mins""}}",,,,,Avenida Alfredo del Mazo,,,,,,,way,363800324.0,16.066666666666666,16.066666666666666
google,19.287,-99.655,19.287973,-99.6313431,Pemex,fuel,2625.0,439.0,439.0,0,ROUTE_EXISTS,,"{""distance"": {""text"": ""2.6 km""}, ""duration"": {""text"": ""7 mins""}, ""staticDuration"": {""text"": ""7 mins""}}",,Pemex,,,Avenida José María Morelos y Pavón,,,,,,,way,841045426.0,7.316666666666666,7.316666666666666
google,19.287,-99.655,19.2771857,-99.6372849,Pemex,fuel,2490.0,521.0,521.0,0,ROUTE_EXISTS,,"{""distance"": {""text"": ""2.5 km""}, ""duration"": {""text"": ""9 mins""}, ""staticDuration"": {""text"": ""9 mins""}}",,Pemex,,,Avenida 5 de Mayo,,,,,,,way,838771031.0,8.683333333333334,8.683333333333334
google,19.287,-99.655,19.3058203,-99.636246,Pemex,fuel,3822.0,661.0,661.0,0,ROUTE_EXISTS,,"{""distance"": {""text"": ""3.8 km""}, ""duration"": {""text"": ""11 mins""}, ""staticDuration"": {""text"": ""11 mins""}}",,,,,José Martí,,,,,,,way,311174336.0,11.016666666666667,11.016666666666667
google,19.287,-99.655,19.2766674,-99.6317272,Pemex,fuel,3582.0,595.0,595.0,0,ROUTE_EXISTS,,"{""distance"": {""text"": ""3.6 km""}, ""duration"": {""text"": ""10 mins""}, ""staticDuration"": {""text"": ""10 mins""}}",,Pemex,,,Avenida Salvador Díaz Mirón,,,,,,,way,839096860.0,9.916666666666666,9.916666666666666
google,19.287,-99.655,19.282823,-99.6326727,SERVICIO MITE,fuel,2736.0,515.0,515.0,0,ROUTE_EXISTS,,"{""distance"": {""text"": ""2.7 km""}, ""duration"": {""text"": ""9 mins""}, ""staticDuration"": {""text"": ""9 mins""}}",,,,,,,,,,,,node,4325735992.0,8.583333333333334,8.583333333333334
google,19.287,-99.655,19.2856359,-99.6306038,Pemex,fuel,2928.0,533.0,533.0,0,ROUTE_EXISTS,,"{""distance"": {""text"": ""2.9 km""}, ""duration"": {""text"": ""9 mins""}, ""staticDuration"": {""text"": ""9 mins""}}",,Pemex,,,,,,,,,,way,189462181.0,8.883333333333333,8.883333333333333
google,19.287,-99.655,19.2864568,-99.6291293,Pemex,fuel,3143.0,582.0,582.0,0,ROUTE_EXISTS,,"{""distance"": {""text"": ""3.1 km""}, ""duration"": {""text"": ""10 mins""}, ""staticDuration"": {""text"": ""10 mins""}}",,Pemex,,,Avenida Alfredo del Mazo,,,,,,,way,840335190.0,9.7,9.7
google,19.287,-99.655,19.2728893,-99.6853239,Pemex,fuel,6239.0,930.0,930.0,0,ROUTE_EXISTS,,"{""distance"": {""text"": ""6.2 km""}, ""duration"": {""text"": ""16 mins""}, ""staticDuration"": {""text"": ""16 mins""}}",,Pemex,,,Avenida Profesora María Del Refugio Alejandro Tarrello,,,,,,,way,841073492.0,15.5,15.5
google,19.287,-99.655,19.2752079,-99.6804321,Pemex,fuel,5677.0,836.0,836.0,0,ROUTE_EXISTS,,"{""distance"": {""text"": ""5.7 km""}, ""duration"": {""text"": ""14 mins""}, ""staticDuration"": {""text"": ""14 mins""}}",,Pemex,,,Avenida de las Torres,,,,,,,way,840973036.0,13.933333333333334,13.933333333333334
google,19.287,-99.655,19.2759889,-99.6783097,fuel (OSM),fuel,5455.0,766.0,766.0,0,ROUTE_EXISTS,,"{""distance"": {""text"": ""5.5 km""}, ""duration"": {""text"": ""13 mins""}, ""staticDuration"": {""text"": ""13 mins""}}",,,,,,,,,,,,way,800563641.0,12.766666666666667,12.766666666666667
google,19.287,-99.655,19.3046966,-99.6437588,G500,fuel,3223.0,590.0,590.0,0,ROUTE_EXISTS,,"{""distance"": {""text"": ""3.2 km""}, ""duration"": {""text"": ""10 mins""}, ""staticDuration"": {""text"": ""10 mins""}}",,G500,,,,,,,,,,way,342473939.0,9.833333333333334,9.833333333333334
google,19.287,-99.655,19.2809878,-99.6801728,Pemex,fuel,4870.0,837.0,837.0,0,ROUTE_EXISTS,,"{""distance"": {""text"": ""4.9 km""}, ""duration"": {""text"": ""14 mins""}, ""staticDuration"": {""text"": ""14 mins""}}",,Pemex,,,Avenida Paseo Tollocan,,,,,,,way,840314332.0,13.95,13.95
google,19.287,-99.655,19.2831995,-99.643922,G500,fuel,1514.0,304.0,304.0,0,ROUTE_EXISTS,,"{""distance"": {""text"": ""1.5 km""}, ""duration"": {""text"": ""5 mins""}, ""staticDuration"": {""text"": ""5 mins""}}",,G500,,,Avenida 5 de Mayo,,,,,,,way,839496526.0,5.066666666666666,5.066666666666666
google,19.287,-99.655,19.3135779,-99.6408332,BP,fuel,5760.0,843.0,843.0,0,ROUTE_EXISTS,,"{""distance"": {""text"": ""5.8 km""}, ""duration"": {""text"": ""14 mins""}, ""staticDuration"": {""text"": ""14 mins""}}",,BP,,,Avenida Alfredo del Mazo,,,,,,,way,840969622.0,14.05,14.05
google,19.287,-99.655,19.2923433,-99.6275813,Pemex,fuel,3377.0,598.0,598.0,0,ROUTE_EXISTS,,"{""distance"": {""text"": ""3.4 km""}, ""duration"": {""text"": ""10 mins""}, ""staticDuration"": {""text"": ""10 mins""}}",,,,,Avenida Independencia,,,,,,,way,311288275.0,9.966666666666667,9.966666666666667
google,19.287,-99.655,19.3118123,-99.6707059,Pemex,fuel,5135.0,1056.0,1056.0,0,ROUTE_EXISTS,,"{""distance"": {""text"": ""5.1 km""}, ""duration"": {""text"": ""18 mins""}, ""staticDuration"": {""text"": ""18 mins""}}",,Pemex,,,Avenida Insurgentes,,,,,,,way,841431936.0,17.6,17.6
google,19.287,-99.655,19.2637533,-99.6339095,Pemex,fuel,4023.0,801.0,801.0,0,ROUTE_EXISTS,,"{""distance"": {""text"": ""4.0 km""}, ""duration"": {""text"": ""13 mins""}, ""staticDuration"": {""text"": ""13 mins""}}",,Pemex,,,Boulevard Toluca-Metepec,,,,,,,way,365187794.0,13.35,13.35
google,19.287,-99.655,19.2697687,-99.6412023,Valero,fuel,2997.0,660.0,660.0,0,ROUTE_EXISTS,,"{""distance"": {""text"": ""3.0 km""}, ""duration"": {""text"": ""11 mins""}, ""staticDuration"": {""text"": ""11 mins""}}",,Valero,,,Vialidad Toluca-Metepec,,,,,,,way,842877610.0,11.0,11.0
google,19.287,-99.655,19.2714501,-99.6642277,Pemex,fuel,3501.0,670.0,670.0,0,ROUTE_EXISTS,,"{""distance"": {""text"": ""3.5 km""}, ""duration"": {""text"": ""11 mins""}, ""staticDuration"": {""text"": ""11 mins""}}",,Pemex,,,,,,,,,,way,841790989.0,11.166666666666666,11.166666666666666
google,19.287,-99.655,19.3014425,-99.6641875,Pemex,fuel,2601.0,590.0,590.0,0,ROUTE_EXISTS,,"{""distance"": {""text"": ""2.6 km""}, ""duration"": {""text"": ""10 mins""}, ""staticDuration"": {""text"": ""10 mins""}}",,Pemex,,,Calle Paseo de los Matlazincas,,,,,,,way,841040199.0,9.833333333333334,9.833333333333334
google,19.287,-99.655,19.2908846,-99.6359461,Grupo Comercial De Mexico,fuel,2388.0,447.0,447.0,0,ROUTE_EXISTS,,"{""distance"": {""text"": ""2.4 km""}, ""duration"": {""text"": ""7 mins""}, ""staticDuration"": {""text"": ""7 mins""}}",,,,,Calle Primero de Mayo,,,Toluca de Lerdo,50150,,www.energeticosnieto.com.mx,node,12609991435.0,7.45,7.45
google,19.287,-99.655,19.3047861,-99.6437246,G500,fuel,3215.0,589.0,589.0,0,ROUTE_EXISTS,,"{""distance"": {""text"": ""3.2 km""}, ""duration"": {""text"": ""10 mins""}, ""staticDuration"": {""text"": ""10 mins""}}",,G500,,,,,,,,,,way,342473938.0,9.816666666666666,9.816666666666666
google,19.287,-99.655,19.2895187,-99.6679192,Pemex,fuel,2518.0,595.0,595.0,0,ROUTE_EXISTS,,"{""distance"": {""text"": ""2.5 km""}, ""duration"": {""text"": ""10 mins""}, ""staticDuration"": {""text"": ""10 mins""}}",,Pemex,,,Calle Miguel Hidalgo y Costilla,,,,,,,way,841794474.0,9.916666666666666,9.916666666666666
google,19.287,-99.655,19.2818347,-99.6731319,Pemex,fuel,2805.0,632.0,632.0,0,ROUTE_EXISTS,,"{""distance"": {""text"": ""2.8 km""}, ""duration"": {""text"": ""11 mins""}, ""staticDuration"": {""text"": ""11 mins""}}",,Pemex,Nexum,24/7,Paseo Vicente Guerrero,,,,,,,way,427314047.0,10.533333333333333,10.533333333333333
google,19.287,-99.655,19.3091637,-99.6489622,Miscelánea Ruby,convenience,3696.0,648.0,648.0,0,ROUTE_EXISTS,,"{""distance"": {""text"": ""3.7 km""}, ""duration"": {""text"": ""11 mins""}, ""staticDuration"": {""text"": ""11 mins""}}",,,,,,,,,,,,node,5251383633.0,10.8,10.8
google,19.287,-99.655,19.2988445,-99.6440798,G500,fuel,2223.0,408.0,408.0,0,ROUTE_EXISTS,,"{""distance"": {""text"": ""2.2 km""}, ""duration"": {""text"": ""7 mins""}, ""staticDuration"": {""text"": ""7 mins""}}",,G500,,,Calle Paseo De Los Matlazincas,,,,,,,way,405410633.0,6.8,6.8
google,19.287,-99.655,19.2984814,-99.6634532,Operadora Kamerun,fuel,2177.0,554.0,554.0,0,ROUTE_EXISTS,,"{""distance"": {""text"": ""2.2 km""}, ""duration"": {""text"": ""9 mins""}, ""staticDuration"": {""text"": ""9 mins""}}",,,,,San Miguel,54,,Toluca de Lerdo,50040,01 722 273 3233,,node,4739924605.0,9.233333333333333,9.233333333333333
google,19.287,-99.655,19.2751659,-99.6801173,Oxxo,convenience,5705.0,827.0,827.0,0,ROUTE_EXISTS,,"{""distance"": {""text"": ""5.7 km""}, ""duration"": {""text"": ""14 mins""}, ""staticDuration"": {""text"": ""14 mins""}}",,Oxxo,,,,,,,,,https://www.oxxo.com/tiendas?cr=50TRS,node,7243418251.0,13.783333333333333,13.783333333333333
google,19.287,-99.655,19.2921826,-99.6431963,Mobil,fuel,1827.0,341.0,341.0,0,ROUTE_EXISTS,,"{""distance"": {""text"": ""1.8 km""}, ""duration"": {""text"": ""6 mins""}, ""staticDuration"": {""text"": ""6 mins""}}",,Mobil,,,Avenida Independencia,,,,,,,way,342476802.0,5.683333333333334,5.683333333333334
google,19.287,-99.655,19.275142,-99.6802315,Pemex,fuel,5716.0,830.0,830.0,0,ROUTE_EXISTS,,"{""distance"": {""text"": ""5.7 km""}, ""duration"": {""text"": ""14 mins""}, ""staticDuration"": {""text"": ""14 mins""}}",,Pemex,,,Avenida de las Torres,,,,,,,way,840973035.0,13.833333333333334,13.833333333333334
google,19.287,-99.655,19.2977744,-99.6279468,Miscelánea Mary,convenience,5105.0,857.0,857.0,0,ROUTE_EXISTS,,"{""distance"": {""text"": ""5.1 km""}, ""duration"": {""text"": ""14 mins""}, ""staticDuration"": {""text"": ""14 mins""}}",,,,,Alfredo del Mazo,,,,,,,node,5213045822.0,14.283333333333333,14.283333333333333
google,19.287,-99.655,19.2675815,-99.6573363,Pemex 5341,fuel,3523.0,720.0,720.0,0,ROUTE_EXISTS,,"{""distance"": {""text"": ""3.5 km""}, ""duration"": {""text"": ""12 mins""}, ""staticDuration"": {""text"": ""12 mins""}}",,,,,Avenida de las Torres,,,,,,,way,806490926.0,12.0,12.0
google,19.287,-99.655,19.2897713,-99.6474887,Pemex,fuel,1152.0,260.0,260.0,0,ROUTE_EXISTS,,"{""distance"": {""text"": ""1.2 km""}, ""duration"": {""text"": ""4 mins""}, ""staticDuration"": {""text"": ""4 mins""}}",,Pemex,,,Calle Josefa Ortiz de Domínguez,,,,,,,way,495717761.0,4.333333333333333,4.333333333333333
google,19.287,-99.655,19.2697836,-99.6411086,Servicio Dayco,fuel,3004.0,662.0,662.0,0,ROUTE_EXISTS,,"{""distance"": {""text"": ""3.0 km""}, ""duration"": {""text"": ""11 mins""}, ""staticDuration"": {""text"": ""11 mins""}}",,,,,,,,,,,,node,4290378995.0,11.033333333333333,11.033333333333333
google,19.287,-99.655,19.2752161,-99.6462394,Pemex,fuel,2534.0,594.0,594.0,0,ROUTE_EXISTS,,"{""distance"": {""text"": ""2.5 km""}, ""duration"": {""text"": ""10 mins""}, ""staticDuration"": {""text"": ""10 mins""}}",,Pemex,,,Boulevard José María Pino Suárez,,,,,,,way,189468905.0,9.9,9.9
google,19.287,-99.655,19.2840052,-99.6496621,G500,fuel,1123.0,254.0,254.0,0,ROUTE_EXISTS,,"{""distance"": {""text"": ""1.1 km""}, ""duration"": {""text"": ""4 mins""}, ""staticDuration"": {""text"": ""4 mins""}}",,G500,,,Calle Juan Álvarez,,,,,,,way,839493999.0,4.233333333333333,4.233333333333333
google,19.287,-99.655,19.3140865,-99.6526319,Miscelánea el Fosforito,convenience,5343.0,868.0,868.0,0,ROUTE_EXISTS,,"{""distance"": {""text"": ""5.3 km""}, ""duration"": {""text"": ""14 mins""}, ""staticDuration"": {""text"": ""14 mins""}}",,,,Mo-Su 13:00-22:00,,,,,,722 542 4266,,node,4919773500.0,14.466666666666667,14.466666666666667
google,19.287,-99.655,19.3010232,-99.6487494,"Lonja Mercantil ""El Mercadito""",convenience,3445.0,591.0,591.0,0,ROUTE_EXISTS,,"{""distance"": {""text"": ""3.4 km""}, ""duration"": {""text"": ""10 mins""}, ""staticDuration"": {""text"": ""10 mins""}}",,,,,,,,,,,,node,4710565946.0,9.85,9.85
google,19.287,-99.655,19.2837799,-99.6495973,G500,fuel,1188.0,309.0,309.0,0,ROUTE_EXISTS,,"{""distance"": {""text"": ""1.2 km""}, ""duration"": {""text"": ""5 mins""}, ""staticDuration"": {""text"": ""5 mins""}}",,G500,,,Calle Juan Álvarez,,,,,,,way,839493998.0,5.15,5.15
google,19.287,-99.655,19.2666874,-99.6431878,convenience (OSM),convenience,3394.0,775.0,775.0,0,ROUTE_EXISTS,,"{""distance"": {""text"": ""3.4 km""}, ""duration"": {""text"": ""13 mins""}, ""staticDuration"": {""text"": ""13 mins""}}",,,,,,,,,,,,node,4858712102.0,12.916666666666666,12.916666666666666
google,19.287,-99.655,19.2864991,-99.6582545,Pemex,fuel,1119.0,350.0,350.0,0,ROUTE_EXISTS,,"{""distance"": {""text"": ""1.1 km""}, ""duration"": {""text"": ""6 mins""}, ""staticDuration"": {""text"": ""6 mins""}}",,PEMEX,,,Calle José Vicente Villada,,,,,,,way,332401578.0,5.833333333333333,5.833333333333333
google,19.287,-99.655,19.3147038,-99.652685,Miscelanea Maria,convenience,5274.0,843.0,843.0,0,ROUTE_EXISTS,,"{""distance"": {""text"": ""5.3 km""}, ""duration"": {""text"": ""14 mins""}, ""staticDuration"": {""text"": ""14 mins""}}",,,,,Calle Mil Cumbres,,,,50290,,,node,12548050865.0,14.05,14.05
google,19.287,-99.655,19.2671542,-99.6663831,Distribuidora De Maíz La Masorca,convenience,3929.0,826.0,826.0,0,ROUTE_EXISTS,,"{""distance"": {""text"": ""3.9 km""}, ""duration"": {""text"": ""14 mins""}, ""staticDuration"": {""text"": ""14 mins""}}",,,,,Calle Gran Lago del Oso,,,,50170,,,node,12519642964.0,13.766666666666667,13.766666666666667
google,19.287,-99.655,19.2686973,-99.6445525,convenience (OSM),convenience,3036.0,681.0,681.0,0,ROUTE_EXISTS,,"{""distance"": {""text"": ""3.0 km""}, ""duration"": {""text"": ""11 mins""}, ""staticDuration"": {""text"": ""11 mins""}}",,,,,,,,,,,,node,4858712099.0,11.35,11.35
google,19.287,-99.655,19.2742521,-99.6661334,Pemex,fuel,2753.0,622.0,622.0,0,ROUTE_EXISTS,,"{""distance"": {""text"": ""2.8 km""}, ""duration"": {""text"": ""10 mins""}, ""staticDuration"": {""text"": ""10 mins""}}",,,,,,,,,,,,,,10.366666666666667,10.366666666666667
google,19.287,-99.655,19.2844342,-99.6453719,Repsol,fuel,1309.0,267.0,267.0,0,ROUTE_EXISTS,,"{""distance"": {""text"": ""1.3 km""}, ""duration"": {""text"": ""4 mins""}, ""staticDuration"": {""text"": ""4 mins""}}",,Repsol,,,Avenida 5 de Mayo,,,,,,,way,839496517.0,4.45,4.45
google,19.287,-99.655,19.3110509,-99.6480822,Plasticos Reciclables,convenience,4030.0,718.0,718.0,0,ROUTE_EXISTS,,"{""distance"": {""text"": ""4.0 km""}, ""duration"": {""text"": ""12 mins""}, ""staticDuration"": {""text"": ""12 mins""}}",,,,,,,,,,,,node,4915331786.0,11.966666666666667,11.966666666666667
google,19.287,-99.655,19.3060398,-99.6479989,Oxxo,convenience,3256.0,546.0,546.0,0,ROUTE_EXISTS,,"{""distance"": {""text"": ""3.3 km""}, ""duration"": {""text"": ""9 mins""}, ""staticDuration"": {""text"": ""9 mins""}}",,Oxxo,,,,,,,,,https://www.oxxo.com/tiendas?cr=50CCI,node,3208501761.0,9.1,9.1
google,19.287,-99.655,19.2692188,-99.6422512,convenience (OSM),convenience,3369.0,710.0,710.0,0,ROUTE_EXISTS,,"{""distance"": {""text"": ""3.4 km""}, ""duration"": {""text"": ""12 mins""}, ""staticDuration"": {""text"": ""12 mins""}}",,,,,,,,,,,,node,4858712100.0,11.833333333333334,11.833333333333334
google,19.287,-99.655,19.2880553,-99.683791,Heladeria Paricutin,convenience,3590.0,699.0,699.0,0,ROUTE_EXISTS,,"{""distance"": {""text"": ""3.6 km""}, ""duration"": {""text"": ""12 mins""}, ""staticDuration"": {""text"": ""12 mins""}}",,,,,,,,,,,,node,4029350557.0,11.65,11.65
