tile,osm_type,osm_id,lat,lon,k,v,name,brand,operator,opening_hours,addr_street,addr_housenumber,addr_neighbourhood,addr_city,addr_postcode,phone,website,wheelchair,emergency,beds,brand_wikidata
15,node,12620649465,19.2479578,-99.5854672,amenity,school,Centro De Educacion Ambiental Para El Cambio Climatico Casa De La Tierra,,,,,,,,52140,,,,,,
15,node,12745850110,19.2428686,-99.5991929,amenity,clinic,Clínica Milo Health,,,,,,,,,,,,,,
15,way,205131001,19.249444,-99.5820549,amenity,parking,,,,,,,,,,,,,,,
15,way,205136895,19.2444943,-99.5787048,amenity,parking,,,,,,,,,,,,,,,
15,way,205146506,19.237937,-99.5880001,amenity,parking,,,,,,,,,,,,,,,
15,way,407099767,19.2341056,-99.5765791,amenity,school,CECyTEM Plantel Metepec 2,,CECyTEM,,Nicolas Bravo,,,Metepec,52143,(722) 327 01 47,https://cecytem.edomex.gob.mx/metepec_ii,,,,
15,way,407099769,19.2355803,-99.5749166,amenity,school,Prof. Miguel Portilla Saldaña,,,,Nicolas Bravo,,,Metepec,52143,,,,,,
15,way,409342511,19.2465944,-99.575148,amenity,parking,Estacinamiento IMSS Hospital General Regional N. 251,,,,Avenida Tecnológico,,,Metepec,,,,,,,
15,way,410702617,19.2358067,-99.5758273,amenity,school,Archivo de Dirección General CECyTEM,,,,Nicolas Bravo,,,Metepec,52143,,,,,,
15,way,410702645,19.2339571,-99.5769471,amenity,parking,,,,,Nicolas Bravo,,,Metepec,52143,,,,,,
15,way,410702792,19.2482409,-99.5785181,amenity,parking,,,,,,,,,,,,,,,
15,way,411547014,19.2346617,-99.5806381,amenity,school,Colegio Educativo Árbol de la Vida,,,,Nicolas Bravo,,,Metepec,52143,,,,,,
15,way,411547018,19.2381954,-99.5846428,amenity,school,Universidad Mexicana de Innovación en Negocios-UMIN,,,,Avenida Tecnologico,,,Metepec,,,,,,,
15,way,413044342,19.2497962,-99.5977892,amenity,school,Secundaria Miguel Hidalgo yCostilla N. 84,,,,Av. Edo. De México,88,,Metepec,52140,,,,,,
15,way,413044344,19.2495598,-99.5984276,amenity,school,"Escuela Secundaria General ""Rosario Castellanos""",,,,Hermenegildo Galeana,,,Metepec,52140,,,,,,
15,way,426694280,19.2308941,-99.5934688,amenity,school,Escuela Primaria Aquiles Serdan,,,,Calle Miguel Hidalgo,,,Metepec,52143,,,,,,
15,way,492159323,19.22983,-99.5967823,amenity,school,Argos,,,,,,,,,,,,,,
15,way,492159327,19.2296686,-99.5960731,amenity,parking,,,,,,,,,,,,,,,
15,way,492159329,19.2303365,-99.5963866,amenity,parking,,,,,,,,,,,,,,,
15,way,514539696,19.2304556,-99.5937002,amenity,library,Cesar Camacho Quiroz,,,,,,,,,,,,,,
15,way,514862722,19.249302,-99.5853212,amenity,parking,,,,,,,,,,,,,,,
15,way,515865195,19.2286251,-99.5829018,amenity,school,CAMP 2 Metepec,,,,,,,,,,,,,,
15,way,531566090,19.2499826,-99.591288,amenity,school,Alliance Française,,,,,,,,,,,,,,
15,way,533406186,19.2388398,-99.5968985,amenity,school,Primaria Felipe Carrillo Puerto,,,,Calle Miguel Hidalgo,,,,52140,,,,,,
15,way,533406191,19.2383845,-99.5969887,amenity,school,Kinder Leona Vicario,,,,,,,,,,,,,,
15,way,533406198,19.2391615,-99.5969419,amenity,parking,,,,,,,,,,,,,,,
15,way,574600568,19.247591,-99.5771802,amenity,parking,,,,,,,,,,,,,,,
15,way,610053536,19.2497881,-99.5904315,amenity,college,Escuela de Eontadores Publicos.,,,,Av. Edo. De México,,,Metepec,52140,,,,,,
15,way,610075953,19.2486461,-99.5917103,amenity,school,,,,,,,,,,,,,,,
15,way,610075957,19.2489873,-99.5917729,amenity,parking,,,,,,,,,,,,,,,
15,way,610075958,19.248641,-99.5914954,amenity,parking,,,,,,,,,,,,,,,
15,way,610075959,19.2484189,-99.5913991,amenity,parking,,,,,,,,,,,,,,,
15,way,610075960,19.247332,-99.5913801,amenity,parking,,,,,,,,,,,,,,,
15,way,610075967,19.2487407,-99.5929884,amenity,parking,,,,,,,,,,,,,,,
15,way,610075970,19.2492441,-99.5925652,amenity,parking,,,,,,,,,,,,,,,
15,way,611699423,19.2499826,-99.5912783,amenity,parking,,,,,,,,,,,,,,,
15,way,657974583,19.2429891,-99.5775898,amenity,bus_station,Colón Nacional.,,,,,,,,,,,,,,
15,way,657974585,19.2437422,-99.5783953,amenity,parking,,,,,,,,,,,,,,,
15,way,657974586,19.2437199,-99.5785213,shop,convenience,Oxxo,Oxxo,,,,,,,,,https://www.oxxo.com/tiendas?cr=50IUK,,,,Q1342538
15,way,798932942,19.2436938,-99.5882137,amenity,parking,,,,,,,,,,,,,,,
15,way,837263182,19.2481861,-99.5859249,amenity,parking,,,,,,,,,,,,,,,
15,way,837263204,19.2487828,-99.5906644,amenity,parking,,,,,,,,,,,,,,,
15,way,839522552,19.2494219,-99.5765038,amenity,parking,,,,,,,,,,,,,,,
15,way,839522556,19.249525,-99.5752973,amenity,parking,,,,,,,,,,,,,,,
15,way,840324927,19.2407442,-99.5787675,amenity,parking,,,,,,,,,,,,,,,
15,way,843533320,19.240034,-99.5805057,amenity,fuel,,Pemex,,,Avenida Tecnológico,,,,,,,,,,
15,way,843561072,19.2369676,-99.58565,amenity,fuel,Pemex ES 13403,Pemex,,,Avenida Tecnologico,,,,,,,,,,
15,way,843616816,19.2357358,-99.5974848,amenity,fuel,Pemex,Pemex,,,Avenida Tecnologico,,,,,,,,,,Q871308
15,way,844683345,19.2491644,-99.5987322,amenity,parking,,,,,,,,,,,,,,,
15,way,844683693,19.249667,-99.5897545,shop,supermarket,Walmart Supercenter,Walmart,,,Avenida Estado de México,,,Metepec,,,,,,,Q483551
15,way,844683695,19.2500791,-99.5898603,amenity,parking,,,,,,,,,,,,,,,
15,way,848227355,19.2282072,-99.5916636,shop,convenience,Oxxo,Oxxo,,,,,,,,,https://www.oxxo.com/tiendas?cr=509WB,,,,Q1342538
15,way,848227356,19.2281773,-99.5916185,amenity,parking,,,,,,,,,,,,,,,
15,way,848227362,19.228321,-99.5933834,amenity,clinic,Centro de Salud de San Miguél Totocuitlapilco,,ISEM,Mo-Su 08:00-16:00,Calle Insurgentes,,,,52143,,,,,,
15,way,848227367,19.2276647,-99.5902655,amenity,school,,,,,,,,,,,,,,,
15,way,857921564,19.228223,-99.5770357,amenity,parking,,,,,,,,,,,,,,,
15,way,857921565,19.2281511,-99.576156,amenity,parking,,,,,,,,,,,,,,,
15,way,857921612,19.2350336,-99.5760717,amenity,parking,,,,,,,,,,,,,,,
15,way,859511835,19.2385559,-99.5812976,amenity,parking,,,,,,,,,,,,,,,
15,way,867853891,19.2409635,-99.5911179,amenity,parking,,,,,,,,,,,,,,,
15,way,957469420,19.2479331,-99.5752542,amenity,parking,,,,,,,,,,,,,,,
15,relation,11058551,19.2404944,-99.5862748,amenity,parking,,,,,,,,,,,,,,,
16,node,4112566353,19.2486399,-99.5552426,shop,convenience,Oxxo,,,,Avenida Estado de México,,,Metepec,,,,,,,
16,node,4112566355,19.2485017,-99.5527871,shop,convenience,Oxxo,Oxxo,,,Avenida Estado de México,,,Metepec,,,https://www.oxxo.com/tiendas?cr=50UTF,,,,Q1342538
16,node,5522475221,19.2484326,-99.5527339,amenity,fuel,Anha Grupo Gasolinero Servicio San Gaspar,,,,,,,,,,,,,,
16,node,7880308661,19.2498935,-99.5709621,amenity,fuel,,,,,,,,,,,,,,,
16,node,12519671402,19.24509,-99.5548133,amenity,school,Instituto Metepec,,,,Calle San Antonio,,Chihuahua,,52147,,,,,,
16,node,12547939706,19.2449137,-99.5524742,amenity,clinic,Centro De Salud San Gaspar,,,,Prolongación Chihuahua,,,,52147,,,,,,
16,node,12554552365,19.2431329,-99.5516483,amenity,school,Escuela Primaria Luis Pasteur 15dpr2992k,,,,Calle Toluca,,,,52147,7225401374,,,,,
16,way,205804231,19.235131,-99.5519209,amenity,college,Instituto México Cumbres,,,,,,,,,,,,,,
16,way,441631654,19.2433707,-99.5526085,amenity,school,Jardin De Niños Andres Becerril Hernandez 15dj0638p,,,,Calle Dos Ríos,,,,52147,,,,,,
16,way,514549260,19.2490562,-99.5649317,amenity,school,Colegio High Hills,,,,,,,,,,,,,,
16,way,517349992,19.2449892,-99.5739556,amenity,school,Forester Montessori,,,,,,,,,,,,,,
16,way,532997875,19.2432976,-99.5513012,amenity,school,Primaria Luis Pasteur,,,,,,,,,,,,,,
16,way,533406161,19.2270569,-99.5565943,amenity,school,Primaria Niños Heroes de Chapultepec,,,,Independencia,,,Metepec,,,,,,,
16,way,533406175,19.2277639,-99.5559966,amenity,school,Kinder Alvaro Obregón,,,,,,,,,,,,,,
16,way,574600563,19.2498509,-99.5655527,amenity,parking,,,,,,,,,,,,,,,
16,way,613963651,19.2357304,-99.5508389,amenity,parking,,,,,,,,,,,,,,,
16,way,613963660,19.2369583,-99.5527058,amenity,parking,,,,,,,,,,,,,,,
16,way,643899777,19.2365494,-99.5630854,shop,convenience,Oxxo,Oxxo,,,,,,,,,https://www.oxxo.com/tiendas?cr=50E6F,,,,Q1342538
16,way,643899779,19.2366765,-99.5630834,amenity,parking,,,,,,,,,,,,,,,
16,way,670622653,19.248753,-99.5552751,amenity,parking,,,,,,,,,,,,,,,
16,way,670622654,19.2486589,-99.5551846,amenity,parking,,,,,,,,,,,,,,,
16,way,670622656,19.2450436,-99.5559549,amenity,school,Instituto Metepec,,,,,,,,,,,,,,
16,way,670622668,19.2446117,-99.5540028,amenity,school,Escuela Secundaria No 18 General Juan Alvarez,,,,Prolongación Chihuahua,,,,,,,,,,
16,way,836265177,19.2377057,-99.5595043,amenity,parking,,,,,,,,,,,,,,,
16,way,839522529,19.2490772,-99.5627713,amenity,parking,,,,,,,,,,,,,,,
16,way,839522531,19.250265,-99.5657541,amenity,school,Instituto Roerich,,,,Avenida Estado de México,,,Metepec,52148,,http://www.institutoroerich.com/,,,,
16,way,843561057,19.248372,-99.5526608,amenity,fuel,Anha Grupo Gasolinero Servicio San Gaspar,Mobil,,,Calle Dos Ríos,,,,,,,,,,
16,way,844683349,19.2488911,-99.5721996,shop,mall,Garis EDO,,GARIS S.A. de C.V.,,Avenida Estado de México,2617,,Metepec,5214,,https://www.garis.com.mx/home/admin/sucursales.do,,,,
16,way,848227372,19.2448367,-99.5527544,amenity,hospital,CEAPS San Gaspar,,ISEM,,Prolongación Chihuahua,,,,,,,,yes,,
16,way,848227377,19.2447983,-99.5531993,amenity,parking,,,,,,,,,,,,,,,
16,way,848227382,19.2449668,-99.5561638,amenity,parking,,,,,,,,,,,,,,,
16,way,848227396,19.2499845,-99.5609901,amenity,parking,,,,,,,,,,,,,,,
16,way,851669861,19.2346919,-99.5605398,amenity,parking,,,,,,,,,,,,,,,
16,way,908253724,19.2496126,-99.572175,amenity,parking,,,Garis EDO,,,,,,,,,,,,
16,relation,8503452,19.2365884,-99.5514603,amenity,school,Instituto Cumbres,,,,,,,,,,,,,,
17,node,4235882118,19.2738066,-99.7434472,shop,convenience,,,,,,,,,,,,,,,
17,node,4235882119,19.2736325,-99.7434075,shop,convenience,,,,,,,,,,,,,,,
17,node,4235882120,19.2740411,-99.7431731,shop,convenience,Productos Cárnicos,,,,,,,,,,,,,,
17,node,4235945016,19.2667211,-99.7461137,shop,convenience,Dulcería,,,,,,,,,,,,,,
17,node,4235945028,19.2632452,-99.7404157,shop,convenience,Oxxo,Oxxo,,,,,,,,,https://www.oxxo.com/tiendas?cr=50HMC,,,,Q1342538
17,node,4290378695,19.269828,-99.739537,amenity,fuel,SERVICIO LA HUERTA,,,,,,,,,,,,,,
17,node,4290434989,19.262857,-99.740516,amenity,fuel,Servicio Zina,,,,,,,,,,,,,,
17,node,5026889180,19.2708895,-99.7451352,shop,supermarket,BBB,,,,,,,,,,,,,,
17,node,12508699526,19.2525299,-99.7302385,amenity,school,Escuela secundaria oficial N 321 Joaquin Baranda,,,,Calle Nicolás Bravo,,,Toluca de Lerdo,51370,7225406264,,,,,
17,node,12512428751,19.2644873,-99.7405755,amenity,school,Escuela Preparatoria Oficial 104clave 15ebh0321y Turno Vespertino,,,,Avenida La Huerta,,,,51367,,,,,,
17,node,12512858305,19.2738248,-99.7393414,amenity,clinic,Ibh Inteligencia En El Bienestar Humano,,,,Calle José María Morelos,,,,51367,7227084803,,,,,
17,node,12522123871,19.2738036,-99.7392415,amenity,clinic,Coyote,,,,Calle José María Morelos,,,,51367,,,,,,
17,node,12523911825,19.2683296,-99.741846,amenity,school,Escuela Secundaria Oficial 0433 Manuel Bernal Mejía Clave 15eess0673d Turno Vespertino,,,,Calle Pastor Velázquez,,,,51367,7222181555,,,,,
17,node,12540903781,19.2710097,-99.7435266,amenity,school,Escuela Telesecundaria Lazaro Cardenas Del Rio,,,,Calle Moctezuma,,,,51367,7222186080,,,,,
17,node,12542961667,19.254527,-99.7275956,amenity,school,Escuela Ecuestre Del Estado De Mexico,,,,Calzada al Pacífico,,,,51370,,,,,,
17,node,12544868125,19.2720797,-99.744957,amenity,school,Escuela Miguel Aleman Valdes,,,,Calle Independencia,,,Zinacantepec,51367,,,,,,
17,node,12554845132,19.2526834,-99.7303474,amenity,school,Escuela Secundaria No 321 Joaquin Baranda Cct15ees1168d,,,,Calle Nicolás Bravo,,,,51370,,,,,,
17,node,12557775511,19.2731583,-99.7361991,amenity,school,Escuela Primaría Fernando Montes De Oca Clave 15epr1285z,,,,Prolongación Morelos,,,,51357,,,,,,
17,node,12588768865,19.273193,-99.7447115,amenity,school,Escuela Primaria Ildefonso Velazquez Clave 15dpr0417v,,,,Calle Independencia,,,,51357,,,,,,
17,node,12624542307,19.2693837,-99.7422748,amenity,school,Escuela De Educacion Inicial,,,,Calle Miguel Hidalgo,,,Zinacantepec,51367,,,,,,
17,node,12748254756,19.2625063,-99.7464776,amenity,bus_station,Transportes Urbanos Y Suburbanos Xinantecatl,,,,,,,,,,,,,,
17,way,400345687,19.2640898,-99.7412034,amenity,college,Escuela Preparatoria Oficial N. 104,,,,Avenida La Huerta,,San Cristobal Tecolit,Zinacantepec,51367,,,,,,
17,way,400345693,19.2681524,-99.7414024,amenity,school,"Escuela Secundaria ""Manuel Bernal Mejia N. 433""",,,,Calle Emiliano Zapata,,,Zinacantepec,,,,,,,
17,way,400468884,19.2728072,-99.7365346,amenity,school,Escuela Primaria Fernando Montes de Oca,,,,Calle Morelos,,,San Miguel Zinacantepec,,,,,,,
17,way,400700180,19.2729402,-99.7369412,amenity,school,Jardín de Niños Fernando Montes de Oca,,,,Calle Morelos,,,San Miguel Zinacantepec,,,,,,,
17,way,424128826,19.2629977,-99.7404332,amenity,fuel,,,,,,,,,,,,,,,
17,way,424128831,19.2663818,-99.7453026,amenity,school,escuela primaria Emiliano Zapata,,,,,,,,,,,,,,
17,way,424128832,19.2621666,-99.7460971,amenity,school,Jardin de Niños Valerio Trujano,,,,,,,,,,,,,,
17,way,661646249,19.2731893,-99.7445098,amenity,school,Primaria Ildefonso Velazquez/Miguel Salinas,,,,,,,,,,,,,,
17,way,843581512,19.254008,-99.7271883,amenity,fuel,Pemex 11722,,Pemex,,Avenida Calzada al Pacífico,,,,,,,,,,
17,way,1218373343,19.2513961,-99.7453589,amenity,school,Colegio de Bachilleres Zinacantepec,,Secretaría de Educación,,Colegio de Bachilleres,7,,San Juan de las Huertas,,,,,,,
18,node,4290377693,19.2569654,-99.7024001,amenity,fuel,Servicio Pontevedra,,,,,,,,,,,,,,
18,node,4343420510,19.2568479,-99.7087715,amenity,fuel,Pemex,Pemex,,,,,,,,,,,,,Q871308
18,node,4343451251,19.2557101,-99.7067571,amenity,marketplace,Villamar,,,,,,,,,,,,,,
18,node,5650392921,19.2563332,-99.7043267,amenity,fuel,Pemex 02757,,,,,,,,,,,,,,
18,node,5655050821,19.2569189,-99.701725,amenity,police,Estacion Policía Federal Zinacantepec,,,,,,,,,,,,,,
18,node,7245861861,19.2687923,-99.7055305,shop,convenience,Oxxo,Oxxo,,,,,,,,,,,,,Q1342538
18,node,7245861863,19.2686733,-99.7074006,shop,convenience,Oxxo,Oxxo,,,,,,,,,https://www.oxxo.com/tiendas?cr=50LLM,,,,Q1342538
18,node,7245861867,19.2659874,-99.7067041,shop,convenience,Oxxo,Oxxo,,,,,,,,,https://www.oxxo.com/tiendas?cr=503PF,,,,Q1342538
18,node,7246079860,19.2615431,-99.709067,amenity,school,Escuela Miguel Hidalgo y Costilla,,,,Calle General Álvaro Obregón,,,,50266,,,,,,
18,node,7246079861,19.2609048,-99.7087353,amenity,school,secundaria Oficial 27 Dr. Jose Luis Mora,,,,,,,,,,,,,,
18,node,7246079877,19.2605559,-99.7107706,amenity,pharmacy,Farmacia 75,,,,,,,,,,,,,,
18,node,7248326192,19.2525614,-99.7073646,amenity,school,Telesecundaria Ignacio Manuel Altamirano,,,,,,,,,,,,,,
18,node,7248438610,19.2524806,-99.7084667,amenity,school,Jardin de Niños Prof Maclovia Vera,,,,,,,,,,,,,,
18,node,12525249697,19.2609998,-99.7121335,amenity,post_office,Oficina De La Liga Regional De Futbol De San Antonio Buenavista,,,,Independencia,,Calzada Del Panteon,,50266,,,,,,
18,node,12525302363,19.2521995,-99.7054526,amenity,clinic,Consultorio Medico,,,,Fray J. Vera Valdez,,Independencia,,50250,,,,,,
18,node,12529641177,19.2540307,-99.7035577,amenity,clinic,,,,,Avenida De Los Constituyentes,,,,50265,,,,,,
18,node,12540142105,19.2500905,-99.7089231,amenity,pharmacy,Redfields De Mexico,,,,Carretera Tenango Toluca Kilómetro 18.5,,,,52362,,,,,,
18,node,12540856648,19.254047,-99.7050581,amenity,school,Inea Ceaja Diego Rivera,,,,Avenida De Los Constituyentes,,,,50265,,,,,,
18,node,12540900706,19.2612175,-99.7123236,amenity,school,Escuela Para La Educacion De Los Adultos Manuel C Bernal Cct,,,,Calzada del Panteón,,,,50266,,,,,,
18,node,12543152265,19.2610484,-99.708774,amenity,school,Escuela Secundaria Oficial No 0027 Dr Jose Ma Luis Mora,,,,Calle Licenciado Alberto García,,,Toluca,50266,7225417178,,,,,
18,node,12549539802,19.250938,-99.7053209,amenity,clinic,Consultorio Médico En General Sin Nombre,,,,Calle Miguel Hidalgo,,,,50250,,,,,,
18,node,12551357758,19.2561589,-99.7067051,amenity,school,Escuela Primaria Lic. Juan Fernández Albarrán,,,,Calle H. Ayuntamiento,,,,50265,,,,,,
18,node,12577400525,19.255934,-99.7052877,amenity,clinic,Centro De Salud Cacalomacán Este Instituto De Salud Del Estado De México,,,,Calle Pensador Mexicano,,,,50265,,,,,,
18,node,12587569631,19.2526776,-99.705973,amenity,clinic,Consultorio Medico Fundacion Best A.c,,,,Calle Independencia,,,,50265,,www.serfelizsisepuede.com.mx,,,,
18,node,12594430704,19.2694528,-99.7042212,amenity,college,Instituto Tecnologico Y De Estudios Superiores De Monterrey Campus Toluca,,,,Boulevard Eduardo Monroy Cárdenas,,,,50110,,,,,,
18,way,205834331,19.2753103,-99.7021326,amenity,parking,,,,,,,,,,,,,,,
18,way,261016385,19.2679964,-99.7068871,amenity,college,bloque de aulas,,,,,,,,,,,,,,
18,way,261016386,19.2681463,-99.7061388,amenity,college,,,,,,,,,,,,,,,
18,way,261016387,19.2688057,-99.7058731,amenity,college,Prepa TEC,,,,,,,,,,,,,,
18,way,261016388,19.2682189,-99.7078929,amenity,college,CEDETEC Torre Sur,,,,,,,,,,,,,,
18,way,261016389,19.2687419,-99.7078415,amenity,college,CEDETEC Torre Norte,,,,,,,,,,,,,,
18,way,261016390,19.2691969,-99.7079069,amenity,college,CIDT,,,,,,,,,,,,,,
18,way,261016391,19.2685939,-99.7068299,amenity,college,Biblioteca,,,,,,,,,,,,,,
18,way,363016360,19.2718956,-99.7020242,amenity,parking,,,,,,,,,,,,,,,
18,way,364018420,19.2730844,-99.7027767,amenity,library,Biblioteca Pública Central,,,,,,,,,,,,,,
18,way,400475016,19.2566205,-99.7068539,amenity,police,Módulo de Policía,,Policía municipal,,Calzada al Pacífico,,,Toluca de Lerdo,,,,,,,
18,way,489592788,19.2712047,-99.7119188,amenity,school,CECyTEM Plantel Toluca,,,,,,,Toluca de Lerdo,,,,,,,
18,way,489592801,19.2704361,-99.7119554,amenity,parking,,,,,,,,,,,,,,,
18,way,489592803,19.2705604,-99.7118581,amenity,parking,,,,,,,,,,,,,,,
18,way,516637603,19.2676099,-99.707379,amenity,parking,,,,,,,,,,,,,,,
18,way,518649764,19.2667574,-99.7061313,amenity,parking,,,,,,,,,,,,,,,
18,way,840713949,19.2563259,-99.7034118,amenity,fuel,Pemex,,,,Calzada al Pacífico,,,,,,,,,,
18,way,840713950,19.2568015,-99.7087152,amenity,fuel,BP,,,,Calzada al Pacífico,,,,,,,,,,
18,way,840713954,19.257196,-99.7024009,amenity,fuel,Pemex,,,,Calzada al Pacífico,,,,,,,,,,
18,way,1050692298,19.2759385,-99.7027608,amenity,university,Universidad Autónoma del Estado de México,,Universidad Autónoma del Estado de México,,,,,,,,,,,,
18,relation,3499581,19.2686065,-99.7061884,amenity,university,Tecnológico de Monterrey campus Toluca,,,,,,,,,,,,,,
19,node,4235881321,19.2571422,-99.6956054,amenity,pharmacy,Farmacia Guadalajara,Farmacia Guadalajara,,,,,,,,,,,,,Q5435609
19,node,4290378696,19.2725615,-99.6853847,shop,convenience,Oxxo,Oxxo,,,,,,,,,https://www.oxxo.com/tiendas?cr=50VPK,,,,Q1342538
19,node,4290434690,19.257042,-99.693496,amenity,fuel,Valle del Tenesi,,,,,,,,,,,,,,
19,node,4325688791,19.272781,-99.685355,amenity,fuel,Servicio Alpes,,,,,,,,,,,,,,
19,node,4585782528,19.2575267,-99.695559,shop,mall,Plaza Azul,,,,,,,,,,,,,,
19,node,4626228895,19.2745803,-99.6824515,amenity,school,Colegio Alma Mater,,,,Avenida General Venustiano Carranza,,,,50110,,https://www.colegioalmamater.edu.mx/,,,,
19,node,5026739312,19.2606786,-99.6783738,shop,supermarket,Tienda San Miguel,,,,Calle Juan A. Mateos,,,Toluca,50170,,,,,,
19,node,5026739313,19.2623525,-99.6777899,amenity,bus_station,Linea de transporte publico Adolfo Lopez Mateos,,,,,,,,,,,,,,
19,node,5111666921,19.2603919,-99.6956705,amenity,school,Rivendell Preparatory School,,,,Calle Alberto Garcia,204,,,,,,,,,
19,node,5650393122,19.2562747,-99.6764814,amenity,pharmacy,Farmamigo,,,,Calzada Pemex Del Pacífico,,,,,,https://www.farmamigo.com/,,,,
19,node,5724349831,19.2569843,-99.6952448,shop,convenience,Oxxo,Oxxo,,,,,,,,,https://www.oxxo.com/tiendas?cr=502D7,,,,Q1342538
19,node,7243418256,19.2725927,-99.6770334,amenity,police,Modulo de Policia,,,,,,,,,,,,,,
19,node,7248245289,19.2700887,-99.684844,amenity,hospital,Especiales Odontologicos,,,,,,,,,,,,,,
19,node,7248245302,19.2668032,-99.6890456,shop,convenience,Oxxo,Oxxo,,,,,,,,,https://www.oxxo.com/tiendas?cr=505P2,,,,Q1342538
19,node,12171083034,19.2652377,-99.6934192,shop,convenience,Tienda Seminario,,,,,,,,,,,,,,
19,node,12171147705,19.2688784,-99.6909403,amenity,pharmacy,Farmacia Guadalupana,,,,,,,,,,,,,,
19,node,12171147707,19.2687638,-99.6905532,shop,supermarket,Canasta Básica,,,,,,,,,,,,,,
19,node,12171147708,19.2682708,-99.6919533,shop,supermarket,Supercito Chedraui,Chedraui,,,,,,,,,,,,,Q2961952
19,node,12171147709,19.2685278,-99.6919355,shop,convenience,Tiendas 3B,Tiendas 3B,,,,,,,,,,,,,Q113217378
